YYYY,MM,DD,Date,Time,Date_Davis,Time_Davis,Temp_Out,Hi_Temp,Low_Temp,Out_Hum,Dew_Pt.,Wind_Speed,Wind_Dir,Wind_Run,Hi_Speed,Hi_Dir,Wind_Cod_Dom,Wind_Chill,Heat_Index,THW_Index,THSW_Index,Bar  ,Rain,Rain_Rate,Solar_Rad.,Solar_Energy,Hi_Solar_Rad. ,UV_Index,UV_Dose,Hi_UV ,Heat_D-D ,Cool_D-D ,In_Temp,In_Hum,In_Dew,In_Heat,In_EMC,In_Air_Density,ET ,Soil_1_Moist.,Soil_2_Moist.,Leaf_Wet_1,Wind_Samp,Wind_Tx ,ISS_Recept,Arc._Int.
2010,5,29,29/05/2010,21:15,29/05/2010,21:15,7.8,7.9,7.7,54,-1.0,0.4,N,0.40,1.8,NNE,7.8,7.2,7.2,3.9,1012.5,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.110,0.000,12.2,56,3.7,11.4,10.43,1.2269,0.00,---,---,---,350,1,100.0,15,
2010,5,29,29/05/2010,21:30,29/05/2010,21:30,7.6,7.8,7.6,57,-0.4,0.0,N,0.00,0.9,N,7.6,7.1,7.1,3.8,1012.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.112,0.000,12.1,56,3.6,11.3,10.43,1.2276,0.00,---,---,---,351,1,100.0,15,
2010,5,29,29/05/2010,21:45,29/05/2010,21:45,7.4,7.7,7.4,57,-0.5,0.0,NNE,0.00,1.8,NNE,7.4,6.9,6.9,3.7,1012.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.113,0.000,12.2,56,3.7,11.4,10.43,1.2273,0.00,---,---,---,350,1,100.0,15,
2010,5,29,29/05/2010,22:00,29/05/2010,22:00,7.8,7.8,7.4,58,0.0,0.9,NNE,0.80,2.2,N,7.8,7.3,7.3,4.0,1012.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.110,0.000,12.2,56,3.7,11.4,10.43,1.2273,0.03,---,---,---,351,1,100.0,15,
2010,5,29,29/05/2010,22:15,29/05/2010,22:15,7.8,7.8,7.8,59,0.3,1.3,N,1.21,2.7,N,7.4,7.4,6.9,3.7,1013.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.109,0.000,12.1,56,3.6,11.3,10.43,1.2281,0.00,---,---,---,351,1,100.0,15,
2010,5,29,29/05/2010,22:30,29/05/2010,22:30,7.6,7.8,7.6,55,-0.9,3.1,NNW,2.82,4.9,NNW,5.5,7.0,4.9,1.8,1013.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.112,0.000,12.1,56,3.5,11.3,10.42,1.2286,0.00,---,---,---,350,1,100.0,15,
2010,5,29,29/05/2010,22:45,29/05/2010,22:45,7.2,7.6,7.2,56,-1.0,2.7,NNW,2.41,4.9,N,5.4,6.7,4.8,1.6,1013.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.116,0.000,11.9,56,3.4,11.2,10.42,1.2293,0.00,---,---,---,351,1,100.0,15,
2010,5,29,29/05/2010,23:00,29/05/2010,23:00,7.0,7.2,7.0,58,-0.7,2.2,NNW,2.01,3.6,NNW,5.5,6.5,5.0,1.7,1013.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.118,0.000,11.9,56,3.4,11.2,10.42,1.2297,0.05,---,---,---,351,1,100.0,15,
2010,5,29,29/05/2010,23:15,29/05/2010,23:15,6.7,7.0,6.7,56,-1.5,2.2,N,2.01,4.9,NNW,5.1,6.1,4.6,1.2,1013.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.122,0.000,11.8,56,3.3,11.1,10.41,1.2302,0.00,---,---,---,351,1,100.0,15,
2010,5,29,29/05/2010,23:30,29/05/2010,23:30,6.4,6.7,6.4,56,-1.7,1.3,N,1.21,3.6,N,5.8,5.9,5.3,1.9,1013.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.124,0.000,11.7,56,3.2,11.0,10.41,1.2306,0.00,---,---,---,350,1,100.0,15,
2010,5,29,29/05/2010,23:45,29/05/2010,23:45,6.3,6.4,6.3,55,-2.1,1.8,N,1.61,4.0,N,5.1,5.8,4.6,1.2,1013.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.125,0.000,11.6,56,3.1,10.9,10.41,1.2311,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,00:00,30/05/2010,00:00,6.1,6.3,6.1,54,-2.6,1.3,NNW,1.21,3.1,NNW,5.4,5.5,4.8,1.5,1013.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.128,0.000,11.6,56,3.1,10.9,10.41,1.2313,0.05,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,00:15,30/05/2010,00:15,5.9,6.1,5.9,53,-2.9,1.3,N,1.21,2.7,NNW,5.2,5.4,4.7,1.3,1013.5,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.129,0.000,11.6,56,3.1,10.8,10.41,1.2315,0.00,---,---,---,330,1,96.5,15,
2010,5,30,30/05/2010,00:30,30/05/2010,00:30,5.9,5.9,5.9,51,-3.5,1.3,N,1.21,3.1,NNE,5.2,5.3,4.6,1.2,1013.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.130,0.000,11.6,56,3.1,10.8,10.41,1.2315,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,00:45,30/05/2010,00:45,5.8,5.9,5.8,52,-3.3,0.9,NNE,0.80,2.2,NE,5.8,5.2,5.2,1.8,1013.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.131,0.000,11.5,56,3.0,10.8,10.40,1.2316,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,01:00,30/05/2010,01:00,5.6,5.8,5.6,57,-2.3,0.4,NNE,0.40,1.8,NNE,5.6,5.1,5.1,1.7,1013.7,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.133,0.000,11.5,56,3.0,10.8,10.40,1.2320,0.03,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,01:15,30/05/2010,01:15,5.3,5.6,5.3,53,-3.5,0.0,NNE,0.00,0.4,NNE,5.3,4.8,4.8,1.4,1013.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.135,0.000,11.5,56,3.0,10.8,10.40,1.2321,0.00,---,---,---,328,1,95.9,15,
2010,5,30,30/05/2010,01:30,30/05/2010,01:30,4.9,5.3,4.9,58,-2.7,0.0,NNE,0.00,0.9,NNE,4.9,4.4,4.4,1.1,1013.7,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.140,0.000,11.4,56,2.9,10.7,10.40,1.2325,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,01:45,30/05/2010,01:45,4.5,4.9,4.5,60,-2.6,0.0,---,0.00,0.0,---,4.5,4.1,4.1,0.7,1013.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.144,0.000,11.4,56,2.9,10.7,10.40,1.2326,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,02:00,30/05/2010,02:00,4.3,4.5,4.3,63,-2.2,0.0,NNE,0.00,0.4,NNE,4.3,3.9,3.9,0.6,1013.5,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.146,0.000,11.4,56,2.9,10.7,10.40,1.2323,0.03,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,02:15,30/05/2010,02:15,3.6,4.2,3.6,67,-2.0,0.0,NNE,0.00,0.4,NNE,3.6,3.2,3.2,-0.1,1013.5,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.153,0.000,11.3,56,2.9,10.7,10.40,1.2325,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,02:30,30/05/2010,02:30,3.2,3.6,3.2,67,-2.4,0.0,---,0.00,0.0,---,3.2,2.8,2.8,-0.6,1013.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.158,0.000,11.2,56,2.8,10.6,10.39,1.2327,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,02:45,30/05/2010,02:45,2.7,3.2,2.7,70,-2.2,0.0,NE,0.00,0.4,NE,2.7,2.4,2.4,-0.9,1013.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.163,0.000,11.2,56,2.8,10.6,10.39,1.2329,0.00,---,---,---,327,1,95.6,15,
2010,5,30,30/05/2010,03:00,30/05/2010,03:00,2.2,2.7,2.2,73,-2.1,0.0,E,0.00,0.4,NE,2.2,1.9,1.9,-1.4,1013.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.168,0.000,11.2,56,2.8,10.6,10.39,1.2326,0.03,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,03:15,30/05/2010,03:15,1.7,2.3,1.7,77,-1.9,0.0,---,0.00,0.0,---,1.7,1.4,1.4,-1.9,1012.9,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.174,0.000,11.2,56,2.7,10.5,10.39,1.2327,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,03:30,30/05/2010,03:30,1.0,1.7,1.0,78,-2.4,0.0,---,0.00,0.0,---,1.0,0.8,0.8,-2.6,1013.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.181,0.000,11.0,56,2.6,10.4,10.39,1.2338,0.00,---,---,---,331,1,96.8,15,
2010,5,30,30/05/2010,03:45,30/05/2010,03:45,0.5,1.0,0.5,79,-2.7,0.0,---,0.00,0.0,---,0.5,0.3,0.3,-3.0,1013.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.186,0.000,10.9,56,2.4,10.3,10.38,1.2341,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,04:00,30/05/2010,04:00,0.1,0.5,0.1,80,-2.9,0.0,---,0.00,0.0,---,0.1,-0.1,-0.1,-3.4,1012.9,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.190,0.000,10.8,56,2.4,10.2,10.38,1.2343,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,04:15,30/05/2010,04:15,0.1,0.2,0.1,81,-2.8,0.0,---,0.00,0.0,---,0.1,-0.1,-0.1,-3.4,1013.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.190,0.000,10.7,56,2.3,10.1,10.38,1.2350,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,04:30,30/05/2010,04:30,-0.2,0.1,-0.2,82,-2.9,0.4,S,0.40,1.8,SSE,-0.2,-0.4,-0.4,-3.7,1013.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.193,0.000,10.6,56,2.1,9.9,10.37,1.2362,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,04:45,30/05/2010,04:45,-0.4,-0.2,-0.4,83,-3.0,0.0,S,0.00,0.9,S,-0.4,-0.6,-0.6,-3.9,1013.7,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.196,0.000,10.5,56,2.1,9.9,10.37,1.2369,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,05:00,30/05/2010,05:00,-0.6,-0.4,-0.7,83,-3.1,0.0,SSE,0.00,1.8,SSE,-0.6,-0.7,-0.7,-4.1,1013.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.197,0.000,10.3,56,1.9,9.8,10.36,1.2379,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,05:15,30/05/2010,05:15,-0.6,-0.6,-0.7,82,-3.3,0.0,SE,0.00,0.9,SE,-0.6,-0.7,-0.7,-4.1,1013.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.197,0.000,10.2,56,1.8,9.7,10.36,1.2384,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,05:30,30/05/2010,05:30,-0.5,-0.4,-0.6,82,-3.2,0.4,SE,0.40,2.2,SE,-0.5,-0.7,-0.7,-4.0,1013.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.196,0.000,10.1,56,1.7,9.5,10.35,1.2392,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,05:45,30/05/2010,05:45,-0.5,-0.5,-0.6,82,-3.2,0.0,SE,0.00,0.4,SE,-0.5,-0.7,-0.7,-4.0,1014.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.196,0.000,10.0,56,1.6,9.4,10.35,1.2399,0.00,---,---,---,326,1,95.3,15,
2010,5,30,30/05/2010,06:00,30/05/2010,06:00,-0.9,-0.5,-0.9,83,-3.5,0.0,---,0.00,0.0,---,-0.9,-1.1,-1.1,-4.4,1014.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.201,0.000,9.8,56,1.5,9.3,10.36,1.2411,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,06:15,30/05/2010,06:15,-1.3,-0.9,-1.3,86,-3.4,0.0,SE,0.00,0.9,SE,-1.3,-1.4,-1.4,-4.8,1014.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.205,0.000,9.7,56,1.4,9.2,10.36,1.2416,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,06:30,30/05/2010,06:30,-1.4,-1.3,-1.4,85,-3.6,0.0,SE,0.00,0.4,SE,-1.4,-1.5,-1.5,-4.9,1014.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.205,0.000,9.7,56,1.3,9.1,10.36,1.2419,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,06:45,30/05/2010,06:45,-1.4,-1.3,-1.5,85,-3.6,0.0,SE,0.00,1.8,SE,-1.4,-1.5,-1.5,-4.9,1014.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.205,0.000,9.6,56,1.3,9.1,10.36,1.2426,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,07:00,30/05/2010,07:00,-1.8,-1.4,-1.8,86,-3.8,0.0,SE,0.00,0.9,SE,-1.8,-1.9,-1.9,-5.2,1015.0,0.00,0.0,3,0.06,9,0.0,0.00,0.0,0.209,0.000,9.5,56,1.1,8.9,10.37,1.2435,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,07:15,30/05/2010,07:15,-1.2,-1.2,-1.8,86,-3.3,0.0,SE,0.00,1.8,SE,-1.2,-1.3,-1.3,-4.5,1015.3,0.00,0.0,16,0.34,21,0.0,0.00,0.0,0.204,0.000,9.3,56,1.0,8.8,10.37,1.2447,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,07:30,30/05/2010,07:30,-1.1,-1.1,-1.2,86,-3.1,0.0,SE,0.00,1.8,SE,-1.1,-1.2,-1.2,-4.2,1015.6,0.00,0.0,28,0.60,33,0.0,0.00,0.0,0.202,0.000,9.1,56,0.8,8.6,10.38,1.2461,0.00,---,---,---,348,1,100.0,15,
2010,5,30,30/05/2010,07:45,30/05/2010,07:45,-0.9,-0.9,-1.1,86,-3.0,0.0,SE,0.00,0.9,SE,-0.9,-1.1,-1.1,-3.9,1015.9,0.00,0.0,36,0.77,39,0.0,0.00,0.0,0.201,0.000,8.8,56,0.5,8.3,10.39,1.2478,0.00,---,---,---,349,1,100.0,15,
2010,5,30,30/05/2010,08:00,30/05/2010,08:00,-0.2,-0.2,-0.9,86,-2.3,0.4,SSE,0.40,1.8,SE,-0.2,-0.3,-0.3,-0.9,1015.8,0.00,0.0,74,1.59,165,0.1,0.01,0.5,0.193,0.000,8.6,56,0.3,8.1,10.40,1.2488,0.03,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,08:15,30/05/2010,08:15,1.9,1.9,-0.2,79,-1.4,0.0,SSE,0.00,0.4,SSE,1.9,1.7,1.7,2.8,1015.9,0.00,0.0,209,4.49,258,0.7,0.07,0.9,0.171,0.000,8.6,56,0.3,8.1,10.40,1.2489,0.00,---,---,---,347,1,100.0,15,
2010,5,30,30/05/2010,08:30,30/05/2010,08:30,3.8,3.8,1.9,71,-1.0,0.0,SE,0.00,1.8,SE,3.8,3.4,3.4,5.3,1016.1,0.00,0.0,286,6.15,323,1.1,0.12,1.3,0.152,0.000,8.8,56,0.5,8.3,10.39,1.2481,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,08:45,30/05/2010,08:45,6.1,6.1,3.8,58,-1.5,0.0,SSE,0.00,0.4,SE,6.1,5.6,5.6,8.1,1016.2,0.00,0.0,356,7.65,383,1.6,0.17,1.8,0.127,0.000,9.2,56,0.8,8.6,10.38,1.2465,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,09:00,30/05/2010,09:00,7.4,7.4,6.2,48,-2.9,0.0,S,0.00,1.3,WNW,7.4,6.8,6.8,9.6,1016.2,0.00,0.0,411,8.84,434,2.2,0.24,2.5,0.113,0.000,9.7,56,1.3,9.1,10.36,1.2441,0.13,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,09:15,30/05/2010,09:15,8.1,8.1,7.5,40,-4.7,0.4,WNW,0.40,1.8,WNW,8.1,7.3,7.3,10.2,1016.5,0.00,0.0,460,9.89,487,2.8,0.30,3.1,0.106,0.000,10.1,56,1.7,9.5,10.35,1.2425,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,09:30,30/05/2010,09:30,8.3,8.4,8.1,40,-4.5,1.3,NW,1.21,2.7,NW,7.9,7.5,7.1,10.2,1016.6,0.00,0.0,512,11.01,538,3.6,0.39,4.0,0.104,0.000,10.5,56,2.1,9.9,10.37,1.2405,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,09:45,30/05/2010,09:45,8.6,8.6,8.3,46,-2.4,1.8,NW,1.61,3.1,NW,7.7,7.8,7.0,10.3,1017.0,0.00,0.0,560,12.04,577,4.4,0.47,4.7,0.102,0.000,10.8,56,2.4,10.2,10.38,1.2393,0.00,---,---,---,349,1,100.0,15,
2010,5,30,30/05/2010,10:00,30/05/2010,10:00,9.0,9.1,8.6,44,-2.6,2.2,NW,2.01,3.6,NNW,7.8,8.3,7.1,10.3,1016.8,0.00,0.0,595,12.79,605,5.2,0.56,5.6,0.097,0.000,11.1,56,2.6,10.4,10.39,1.2380,0.28,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,10:15,30/05/2010,10:15,9.4,9.4,8.9,43,-2.6,2.2,NW,2.01,3.6,NW,8.3,8.6,7.5,10.7,1016.7,0.00,0.0,636,13.68,650,6.1,0.65,6.5,0.093,0.000,11.3,56,2.9,10.7,10.40,1.2364,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,10:30,30/05/2010,10:30,10.0,10.0,9.3,37,-4.0,1.8,NW,1.61,3.1,NW,9.4,9.1,8.5,11.7,1016.7,0.00,0.0,678,14.58,700,6.9,0.74,7.4,0.087,0.000,11.5,56,3.0,10.8,10.40,1.2356,0.00,---,---,---,349,1,100.0,15,
2010,5,30,30/05/2010,10:45,30/05/2010,10:45,10.5,10.5,10.0,37,-3.6,2.2,NW,2.01,3.6,N,9.6,9.5,8.6,11.8,1016.6,0.00,0.0,715,15.37,729,7.8,0.84,8.2,0.082,0.000,11.6,56,3.1,10.8,10.41,1.2352,0.00,---,---,---,352,1,100.0,15,
2010,5,30,30/05/2010,11:00,30/05/2010,11:00,10.7,10.7,10.5,35,-4.1,2.2,NW,2.01,3.6,NNW,9.9,9.6,8.8,11.9,1016.4,0.00,0.0,739,15.89,747,8.5,0.91,8.8,0.079,0.000,11.6,56,3.1,10.9,10.41,1.2347,0.36,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,11:15,30/05/2010,11:15,11.0,11.0,10.7,32,-5.1,1.8,NW,1.61,3.6,NW,10.6,9.8,9.3,12.3,1016.1,0.00,0.0,761,16.36,775,9.2,0.99,9.6,0.076,0.000,11.7,56,3.2,11.0,10.41,1.2338,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,11:30,30/05/2010,11:30,11.6,11.6,11.0,35,-3.4,1.3,NW,1.21,3.1,WNW,11.6,10.3,10.3,13.6,1016.2,0.00,0.0,779,16.75,791,9.9,1.06,10.3,0.071,0.000,11.7,56,3.2,11.0,10.41,1.2339,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,11:45,30/05/2010,11:45,12.2,12.2,11.6,35,-2.8,0.9,NW,0.80,2.7,NW,12.2,10.8,10.8,14.1,1015.9,0.00,0.0,797,17.14,814,10.5,1.13,10.9,0.064,0.000,11.8,56,3.3,11.1,10.41,1.2333,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,12:00,30/05/2010,12:00,13.2,13.2,12.2,39,-0.5,0.9,NW,0.80,4.0,WNW,13.2,11.8,11.8,15.1,1015.7,0.00,0.0,812,17.46,835,11.1,1.19,11.5,0.054,0.000,11.8,56,3.3,11.1,10.41,1.2331,0.41,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,12:15,30/05/2010,12:15,13.7,13.7,13.1,38,-0.4,0.9,NW,0.80,4.0,WNW,13.7,12.3,12.3,15.5,1015.3,0.00,0.0,824,17.72,837,11.5,1.23,11.7,0.048,0.000,11.9,56,3.4,11.2,10.42,1.2320,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,12:30,30/05/2010,12:30,14.0,14.1,13.7,42,1.3,1.3,SSE,1.21,4.0,SE,14.0,12.7,12.7,16.2,1014.7,0.00,0.0,825,17.74,849,11.6,1.24,12.0,0.045,0.000,11.9,56,3.4,11.2,10.42,1.2310,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,12:45,30/05/2010,12:45,13.8,14.1,13.8,44,1.8,1.8,SSE,1.61,4.9,SE,13.8,12.6,12.6,15.9,1014.3,0.00,0.0,849,18.26,872,11.8,1.26,12.0,0.047,0.000,12.1,56,3.5,11.3,10.42,1.2299,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,13:00,30/05/2010,13:00,14.1,14.1,13.8,44,2.0,1.3,SSE,1.21,4.5,S,14.1,12.8,12.8,16.2,1014.2,0.00,0.0,856,18.41,891,11.8,1.26,12.1,0.045,0.000,12.1,56,3.6,11.3,10.43,1.2295,0.46,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,13:15,30/05/2010,13:15,14.0,14.1,14.0,44,1.9,1.8,SE,1.61,4.5,SE,14.0,12.7,12.7,16.1,1013.8,0.00,0.0,838,18.02,868,11.5,1.23,11.9,0.045,0.000,12.2,56,3.7,11.4,10.43,1.2285,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,13:30,30/05/2010,13:30,14.2,14.2,14.0,42,1.5,1.3,SSE,1.21,4.9,SE,14.2,12.9,12.9,16.1,1013.3,0.00,0.0,810,17.42,819,11.0,1.18,11.3,0.043,0.000,12.3,56,3.7,11.5,10.43,1.2277,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,13:45,30/05/2010,13:45,14.1,14.2,13.9,40,0.7,1.8,SSE,1.61,4.0,SE,14.1,12.7,12.7,16.2,1013.0,0.00,0.0,788,16.94,796,10.2,1.09,10.8,0.044,0.000,12.4,56,3.8,11.6,10.44,1.2267,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,14:00,30/05/2010,14:00,14.2,14.2,14.1,43,1.8,2.2,SSE,2.01,4.9,SSE,13.9,12.8,12.6,16.5,1012.8,0.00,0.0,737,15.85,775,9.9,1.06,10.2,0.043,0.000,12.4,56,3.9,11.7,10.44,1.2262,0.46,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,14:15,30/05/2010,14:15,13.9,14.2,13.9,51,3.9,2.2,SSE,2.01,4.0,SSE,13.6,12.9,12.6,16.4,1012.4,0.00,0.0,727,15.63,752,9.0,0.96,9.5,0.046,0.000,12.6,56,4.0,11.8,10.44,1.2252,0.00,---,---,---,326,1,95.3,15,
2010,5,30,30/05/2010,14:30,30/05/2010,14:30,13.5,13.9,13.5,52,3.8,2.2,SE,2.01,4.5,S,13.1,12.5,12.1,15.8,1011.9,0.00,0.0,712,15.31,722,8.3,0.89,8.7,0.050,0.000,12.6,56,4.0,11.8,10.44,1.2246,0.00,---,---,---,349,1,100.0,15,
2010,5,30,30/05/2010,14:45,30/05/2010,14:45,13.2,13.6,13.2,53,3.8,2.2,SSE,2.01,5.4,ESE,12.7,12.2,11.8,15.5,1011.8,0.00,0.0,676,14.54,696,7.4,0.79,7.8,0.054,0.000,12.6,56,4.1,11.8,10.44,1.2241,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,15:00,30/05/2010,15:00,12.9,13.2,12.9,55,4.1,2.2,SSE,2.01,4.9,SSE,12.4,12.1,11.6,15.4,1011.5,0.00,0.0,636,13.68,650,6.4,0.69,6.8,0.057,0.000,12.6,56,4.1,11.8,10.44,1.2238,0.41,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,15:15,30/05/2010,15:15,12.6,12.9,12.5,45,1.0,3.1,SE,2.82,5.8,SE,11.6,11.4,10.4,14.1,1011.5,0.00,0.0,581,12.49,612,5.4,0.58,5.9,0.060,0.000,12.6,56,4.1,11.8,10.44,1.2238,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,15:30,30/05/2010,15:30,11.9,12.6,11.9,50,1.8,3.6,SSE,3.22,5.8,E,10.4,11.0,9.4,12.9,1011.4,0.00,0.0,551,11.85,568,4.6,0.49,5.0,0.067,0.000,12.6,56,4.1,11.8,10.44,1.2237,0.00,---,---,---,350,1,100.0,15,
2010,5,30,30/05/2010,15:45,30/05/2010,15:45,11.6,12.0,11.6,54,2.6,3.6,SE,3.22,6.3,SE,10.0,10.8,9.2,12.7,1011.5,0.00,0.0,464,9.98,522,3.6,0.39,4.1,0.070,0.000,12.6,55,3.8,11.8,10.34,1.2239,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,16:00,30/05/2010,16:00,11.3,11.6,11.3,48,0.7,3.6,SSE,3.22,6.7,S,9.6,10.4,8.7,11.8,1011.7,0.00,0.0,460,9.89,529,3.0,0.32,3.4,0.073,0.000,12.6,55,3.7,11.7,10.34,1.2245,0.30,---,---,---,349,1,100.0,15,
2010,5,30,30/05/2010,16:15,30/05/2010,16:15,11.1,11.3,11.1,58,3.1,3.1,SSE,2.82,6.3,S,9.7,10.4,9.1,12.2,1011.6,0.00,0.0,407,8.75,427,2.3,0.25,2.6,0.076,0.000,12.6,55,3.7,11.7,10.34,1.2243,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,16:30,30/05/2010,16:30,11.0,11.3,11.0,58,3.0,2.7,SSE,2.41,6.7,SE,9.9,10.4,9.3,12.2,1011.6,0.00,0.0,356,7.65,390,1.7,0.18,1.9,0.076,0.000,12.6,55,3.7,11.7,10.34,1.2243,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,16:45,30/05/2010,16:45,10.3,11.0,10.3,62,3.3,3.6,SSE,3.22,6.7,ESE,8.4,9.8,7.9,10.1,1011.6,0.00,0.0,306,6.58,327,1.2,0.13,1.4,0.084,0.000,12.4,55,3.6,11.7,10.34,1.2249,0.00,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,17:00,30/05/2010,17:00,9.2,10.3,9.2,70,4.0,3.1,SSE,2.82,5.8,SSE,7.5,9.0,7.3,8.6,1011.7,0.00,0.0,177,3.81,267,0.5,0.05,0.9,0.095,0.000,12.4,55,3.6,11.6,10.34,1.2253,0.20,---,---,---,351,1,100.0,15,
2010,5,30,30/05/2010,17:15,30/05/2010,17:15,8.1,9.2,8.1,73,3.5,3.1,SSE,2.82,5.8,SE,6.1,7.8,5.9,4.6,1012.0,0.00,0.0,32,0.69,35,0.0,0.00,0.0,0.107,0.000,12.4,55,3.6,11.6,10.34,1.2256,0.00,---,---,---,350,1,100.0,15,
